Fir1,Cir1,Fir2,Cir2,Fir3,Cir3,cost1,cost2,cost3,totalcost
74.90802376947249,5553.98786515859,52.341136747181196,20181.08982626694,114.39917565671855,11809.065608323262,43537.4887449342,217584.44048913874,80464.38790420227,341586.31713827525
190.14286128198324,16257.028421350744,49.395759814399966,23900.44191574117,161.08646585999728,14203.069781250642,9946792.165707177,409379.4769670677,684515.1159372438,11040686.75861149
146.398788362281,26188.37507629225,181.25091610420733,7514.036963774969,152.03218595803182,25636.42179606541,387830.59673453873,92339.2285100144,512264.3343851431,992434.1596296963
119.73169683940732,21966.746592286836,49.90923996990122,18746.222988209967,30.779980938754736,10200.131581796764,333972.23878643196,384980.09707676637,63927.14986899612,782879.4857321945
31.203728088487303,24196.83443584349,54.3899452257262,17152.37949431246,29.84989394829478,26089.49054436514,290570.691045862,203424.40137061023,327819.27890026657,821814.3713167388
31.19890406724053,19763.50100132152,151.87965248359274,24984.911303648132,53.63487354898267,2644.032929300745,271048.3091735542,469983.7206289569,11953.174134933317,752985.2039374444
11.616722433639893,20768.296935535574,89.947968490108,27182.611814437816,72.21494526820744,23303.953116258923,144852.20655772256,306768.3454132217,290557.22480535135,742177.7767762956
173.23522915498702,25475.869546959577,155.34211139103624,364.7031443216042,81.69111628169652,25426.42899164209,467814.4311623543,5946.960693555736,319423.645034944,793185.036890854
120.22300234864176,7490.0402657755785,13.073231512877047,20220.59757176378,135.93944336666905,5454.529585120163,71119.82287772898,168012.227872429,39265.683315400165,278397.7340655581
141.6145155592091,14682.748909294214,97.51423873467687,1555.0739735918705,11.33608643316708,12910.395971166014,4888084.705255533,16848.008470935954,40449.126688983146,4945381.840415452
4.116898859160489,6636.2832545880665,6.7227200366565265,16465.759952320677,6.934540845213277,4964.993239909669,14542.516670499856,94090.08667697267,11415.358034953944,120047.96138242647
193.98197043239887,29630.04023989941,12.530640691070904,8628.981871310347,78.38211258878181,21198.123869826533,506614.99112863455,34894.205531535255,281925.00348622305,823434.2001463928
166.48852816008434,28321.780190598398,181.28749066888219,9203.297985664236,139.4327384275961,16060.433041849703,466428.34424963495,110148.21378597974,4606835.981456555,5183412.53949217
42.46782213565523,1182.804341055177,27.849074223519033,10588.755103570697,38.687068591296516,19059.70040124963,12492.781278761762,672981.7508393653,10223754.337517537,10909228.869635664
36.364993441420125,21167.255175470655,106.48413645504343,18638.773471488304,128.30089625125035,5894.609008686334,309942.70693451236,305438.426151708,41223.687893134025,656604.8209793544
36.68090197068676,27757.449522469975,82.2191205201413,10021.498970063076,51.965627588059895,6352.375861572586,331137.01081856684,89299.8855824207,28267.294582398576,448704.19098338607
60.84844859190754,5417.260353820006,69.46866525176854,21980.97151770841,177.21722176270328,1244.9197652971911,37876.23901257601,257959.343998624,11924.790618989031,307760.37363018905
104.95128632644757,17038.356916578883,179.9666691374545,12135.821567216091,179.1379888533233,9662.026055871891,7702026.603772395,4042785.8220807826,102535.21406462691,11847347.639917804
86.38900372842315,27464.648927641254,4.3646793550979,2050.5960092987584,59.4574408562653,16792.33984001025,292344.3228261636,6146.482760259263,4052893.7101185145,4351384.515704937
58.245828039608384,1018.3793575739652,132.75793723511782,23512.795274523218,45.9987507926481,25738.047419919865,6951.066913726289,366526.6926338294,426967.9291689169,800445.6887164726
122.3705789444759,20922.608017405197,192.67888684271009,8572.74973778118,82.26079441324626,20007.823423760423,332355.9604459331,106578.32121838491,183174.53576096654,622108.8174252845
27.898772130408368,8920.470221176523,112.03363669236839,12983.006387977879,48.10631703602974,13061.889701992543,63607.8716844068,3726149.503756764,99937.82749712073,3889695.2029382917
58.42892970704363,27731.885861295912,187.36449240661835,20563.316496657048,134.47676865834072,28593.603431824133,236093.79625193312,498093.2147361563,422220.84660989273,1156407.857597982
73.27236865873834,29131.747354961033,10.451575857204753,9973.68471446136,165.21293690965712,21577.356017274957,269282.25866333005,35297.85286282337,487957.59636506357,792537.707891217
91.21399684340719,28327.994673403016,83.75866381483227,1697.5696844014687,134.6184261822434,27904.9560858765,302590.96029874793,16993.028389060557,420199.40416422754,739783.392852036
157.03519227860272,14226.426499723913,52.03155819241023,11217.631410384407,164.8700894498699,15827.63919816497,4789749.397004702,1051800.2000258446,5207642.169762197,11049191.766792744
39.93475643167195,25861.279529679403,146.16419299614597,28333.457480829104,79.39843244149483,7767.128243794188,346298.64829909743,397270.3273218573,51147.20962898133,794716.1852499361
102.84688768272233,25336.48195605211,196.25941809944933,19252.031918956745,31.26339414177217,1584.8005909416595,317504.78990787984,498188.65234639356,9269.408118302063,824962.8503725756
118.4829137724085,9573.014197297669,51.30601248884956,20144.374460016206,147.59018947951844,21782.545544515513,84560.78234750772,215212.12772689605,398092.52605635504,697865.4361307588
9.290082543999546,24867.46422452032,130.8349202948149,18968.464609129194,72.09490102831077,3639.0899401660236,131320.6289476644,342654.56222307956,19075.009343413163,493050.2005141571
121.50897038028768,1110.2290414647787,39.61952655194803,5969.764168783104,134.2541650458265,9083.253848159015,11356.90021715974,53276.353990292075,73242.37669750326,137875.6309049551
34.10482473745831,17888.09635446159,113.06605091432198,12550.015923068404,54.12878839635313,15974.127236516922,8700884.923161613,3211991.337850664,2752148.521350256,14665024.782362532
13.010318597055903,6900.265118631091,92.78649733766724,22528.19395089955,16.245926961334533,16932.49763339243,31930.151915669754,301538.50734308455,3482604.136462821,3816072.7957215756
189.77710745066665,3617.006573318364,194.4010659263074,3041.1869265947744,198.51635909755268,18017.49590961408,52006.505692500374,55231.11090663503,12302721.704751538,12409959.321350673
193.12640661491187,2308.596048876275,121.70545453929331,8335.583282691368,31.240301586119855,4987.659910491019,33485.55447110268,69925.40584028739,29159.17563267148,132570.13594406156
161.67946962329222,20888.663276344192,69.90127441736375,8289.573253975608,197.6841987926962,11392.122144649462,429219.13034275,52151.10883812133,119739.88715693569,601110.126337807
60.92275383467414,10196.248913041984,22.819156977586672,12960.56782783518,195.45598651328945,18515.826813509,61551.40801711014,2744089.0312428367,13713120.135939406,16518760.575199353
19.534422801276776,21743.003145862844,30.24936574698691,29411.062228265553,158.76362078160793,29094.565939013544,207563.3189254955,308957.5204991814,538919.5184896161,1055440.357914293
136.84660530243139,1960.690223968271,45.06338599024702,2025.0764005146582,131.88459241639953,21828.93413099066,21412.23594899933,27045.07871112565,376988.34839760774,425445.66305773275
88.03049874792026,9458.71013491831,50.1933322680596,15561.02983141785,115.56141005021694,27678.112712818733,71156.14111872463,4529959.554038201,388583.59577217133,4989699.290929098
24.407646968955767,16184.738771260116,170.12321156822756,5380.940460366313,173.22030907556695,22866.361749425312,4979836.255559737,67770.56396811572,519935.53610035597,5567542.355628208
99.03538202225404,23721.694945168907,112.24455765650498,29120.296362292323,57.88790432389759,17751.509066772014,306885.43322469626,347578.0297053238,5350501.392806444,6004964.855736464
6.877704223043679,9562.575087962097,104.6781822748733,3399.105141823926,93.5362424969754,5760.701074090336,26601.716320470066,38210.15771887012,34396.16802561483,99208.04206495502
181.8640804157564,18776.741293110274,22.953774373843494,12108.030070847737,123.87799387330038,20000.56955677539,421963.0424252868,1978115.9734072513,157289.52960631833,2557368.545438857
51.75599632000338,26579.332447085613,172.027938669887,22136.549545038186,82.23809517389822,18701.38697879721,219403.92252539707,487207.3041137925,7973139.607992506,8679750.834631694
132.5044568707964,18475.895645469136,144.56286064169674,21136.632840823357,85.4972908180536,18074.075113717994,312177.3876651306,374035.43982893386,7055388.925589433,7741601.753083497
62.34221521788219,6988.784242609013,13.533672380000317,12681.859106817967,66.05693350041687,14693.576039647223,47184.95725414364,1783226.3657294237,1112953.3813259029,2943364.70430947
104.01360423556216,732.0234466961406,141.56701944595375,10395.725038581548,112.8463633369072,15859.698119678269,6874.202878460017,635297.2969856553,3749253.6001010267,4391425.099965142
109.34205586865593,26102.966217027897,108.70764346852921,11928.371356586116,170.1149056030232,10033.275813543121,330111.95591192093,2398666.303391753,102617.45771496349,2831395.717018638
36.97089110510541,638.0823255116142,16.345069149355652,7928.287894759178,40.30567560126257,15579.380779269095,6150.204390248941,38429.96589374038,3338231.907643712,3382812.0779277016
